username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Troy Cherry,350688631,Seattle Wa,2023-01-20 20:41:39,"@GenoSmith3 I can’t understand all the Geno hate QB was not the problem for the Seahawks this year!
Folks just to comfortable with trolling!",0,Twitter for iPhone,
Shawn Garrett,29310709,"Seattle, WA",2023-01-20 20:39:21,"After watching this clip of Chuck Knox, I can only assume the #seahawks were horrible this year. https://t.co/mnTvUpucbU",0,Twitter Media Studio,
"Dugar, Michael-Shawn",52543345,"Seattle, WA",2023-01-20 20:37:27,"Seahawks had a 17-16 lead over the 49ers at halftime.

Fred Warner after the game: “You should’ve seen some of thes… https://t.co/6Vv7U4ViN1",90,Twitter for iPhone,
Mike,185745907,"Seattle, WA",2023-01-20 20:22:19,@Mateo93633485 @JayCuda Mariners and Seahawks stadiums are literally next to one another but your MLB map shows the… https://t.co/7WGfENgDxs,0,Twitter Web App,
Dan Viens 🎙 (Field Gulls Podcast),242446034,"Seattle, WA",2023-01-20 20:21:43,And here’s a hint…. While I will likely do at least a couple shows under my old Emerald City Sportscast banner…. I’… https://t.co/kChHxx6hqp,0,Twitter for iPhone,
Kellen,311858563,"Seattle, WA",2023-01-20 20:19:55,@internetdevan @windyinthe509 @JayCuda It’s 1 mile from downtown to Seahawks. It’s 1.4 to Mariners…lol. They are se… https://t.co/weiXSL8Ir5,0,Twitter for iPhone,
Sami Jarjour,162219630,"Seattle, WA",2023-01-20 20:18:06,Seahawks 2023: 11-6. Book it. https://t.co/ovICcAFEbg,56,Twitter for iPhone,
Sports ON Tap Seattle,1084300391599067136,"Seattle, WA",2023-01-20 20:17:09,This Seahawks will forever be great. And funny 😂 https://t.co/VBJo9FshpJ,128,Twitter for iPhone,
Brian Amsbary,184998616,Edmonds,2023-01-20 20:14:30,"@JayCuda Cool idea, poorly executed. As you noted elsewhere, the Seahawks couldn’t be any closer to downtown Seattl… https://t.co/KPTHB0NVIF",0,Twitter for iPhone,
Tacoma News Tribune,8983922,"Tacoma, WA",2023-01-20 20:10:04,Both of Seattle’s 2022 quarterbacks had their contracts end with the team’s playoff loss last weekend. Lock wants t… https://t.co/mdTLsxp3oT,0,True Anthem,
jas jennings,1413231469103751170,"Seattle, WA",2023-01-20 20:04:21,@MelKiperESPN The #Seahawks won’t take him no matter how much eastcentric writers say it’s a good fit.,0,Twitter for iPad,
Gregg Bell,70744212,Seattle,2023-01-20 20:03:59,"While Geno Smith contract talks ramp up, would Drew Lock return to the Seahawks for 2023 with his contract also end… https://t.co/WTD3fm7ZUb",2,Twitter Web App,
Seattle Seahawks,23642374,"Seattle, WA",2023-01-20 19:55:18,"Uncle @Will_Diss can do it all. 

#GoHawks x @surface https://t.co/zendUc5f2o",10,Twitter Media Studio,
Blazenhawks 🦾,28011478,"Carnation, WA",2023-01-20 19:54:16,This is why the Seahawks will move on from him this off-season (my opinion). I hope they draft Brain Branch from Al… https://t.co/57OT9BIXJH,0,Twitter for iPhone,
Seattle Sports,22961177,"Seattle, Washington",2023-01-20 19:52:17,"If the #Seahawks don't retain Geno Smith, could Derek Carr be a fallback option at quarterback?

@spotrac founder M… https://t.co/W0Q32B3C1l",2,TweetDeck,
Seattle Sports,115527852,Seattle Washington,2023-01-20 19:50:03,Seahawks Mic'd Up: Tyler Lockett And Uchenna Nwosu - NFC Wild Card at 49ers #Seattle #Seahawks #NFL Video: https://t.co/QRmzw1yJEk,0,RetroSeasons Seattle,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 19:46:04,"The Divisional Round is upon us. To put it in March Madness terms, we’re down to the NFL’s Elite Eight. While the S… https://t.co/hpgbIeVCfw",0,True Anthem,
Stephen “Eh” Smith,1518299510774145031,Philly,2023-01-20 19:40:06,@brockpurdy13 on Easy Street https://t.co/I1pOXrED0A via @YouTube @WalkingDead_AMC @Seahawks @JDMorgan,0,Twitter for iPhone,
Shaun with a U,597005165,"Lynnwood, WA",2023-01-20 19:37:54,@jacobsports12 He’s still going to command a ton of money &amp; especially against the cap. Seahawks don’t have enough… https://t.co/6eUQPkeHAk,0,Twitter for iPhone,
just a guy 🥚,2863619598,seattle,2023-01-20 19:36:12,@JayCuda @andystrubhar Why are the Seahawks and mariners results different? The stadiums sit next to each other.,0,Twitter for iPhone,
Joel Smith,6600152,"Seattle, WA",2023-01-20 19:34:55,@TheeNelDog @karatemanchan37 He’s only the most pessimistic obnoxious seahawks account on this platform. And we absolutely love him for it.,0,Twitter for iPhone,
Rio Fernandes,4721318100,"Seattle, WA",2023-01-20 19:30:12,"@RIPKingsbruh Feels unlikely that Seahawks and Lions both pass on Stroud, even if they have good vets on teams",0,Twitter for iPhone,
Seattle Seahawks,23642374,"Seattle, WA",2023-01-20 19:19:58,".@TDLockett12 and @UchennaN_42 on the sound in the finale. 

Full video: https://t.co/ETmITMUNNc https://t.co/Yw8RoaHJAh",22,Twitter Media Studio,
The Seattle Times,14352556,"Seattle, WA",2023-01-20 19:14:34,"The Seahawks surprised most of the NFL by reaching the playoffs, but they have work to do to get back on top of the… https://t.co/is3cnfxuX7",0,Echobox,
Tonya Bailey,262185458,"Lake Stevens, WA",2023-01-20 19:08:39,"@PatMcAfeeShow @BostonConnr Man, would this help me so damn much @PatMcAfeeShow I could actually get my account out… https://t.co/BTKCG3BYX7",0,Twitter for iPhone,
rohry,632696522,"Bellevue, WA",2023-01-20 19:07:07,@sixfour_music Did you apply for the seattle Seahawks,0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-20 19:02:32,This should be one of the most anticipated NFL drafts the Seahawks have had. Here’s a look at five prospects they c… https://t.co/WZ4xtqqFx4,0,Echobox,
Bob,1600906801079529472,"Seattle, WA",2023-01-20 18:58:39,@JayCuda @therealdyzio The Seahawks and Mariners stadiums are next to each other. Looking at these charts they seem miles apart.,0,Twitter for iPhone,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-20 18:50:47,"This is going to be a FUN @Locked_Seahawks coming up this afternoon!

Our first-ever Fan Fiction Friday with a deep… https://t.co/V8BGHVQfuM",1,Twitter Web App,
World Chimp,3100642958,"Kent, WA",2023-01-20 18:47:17,@Devoted2DET I don't think Carter will get past my Seahawks,0,Twitter for Android,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 18:45:08,Seahawks safety Jamal Adams still has long recovery ahead https://t.co/370LUXny8V,1,Jetpack.com,
Liz Mathews 🎃,28575531,"Seattle, Washington",2023-01-20 18:45:07,Seahawks safety Jamal Adams still has long recovery ahead https://t.co/0yZTTk7QcM,1,Jetpack.com,
𝔸 𝔐𝔦𝔠𝔥𝔢𝔩 𝕍𝖆𝖓𝕕𝔢𝔯𝔥𝔢𝔦𝕕𝔢𝔫🇲🇽🇺🇸,471732838,"Seattle, WA",2023-01-20 18:43:29,"@UchennaN_42 ok, so the whole community of #Seahawks wants to know who ordered the Shirley Temple and who was the o… https://t.co/kT0NtTiMLi",1,Twitter for iPhone,
Seattle Sports,22961177,"Seattle, Washington",2023-01-20 18:40:53,#Seahawks GM John Schneider joined @WymanAndBob on Thursday and shared a lot about his team. @Joe_Fann breaks down… https://t.co/JYeNsi7RJB,1,TweetDeck,
Jowee 💋,255858116,"Seattle, WA",2023-01-20 18:39:20,@PNWMrsKat I was thinking about it while I was driving. First Friday without Seahawks 😭,0,Twitter for iPhone,
Seattle Teacher’s Burner,1428669548027256832,"Seattle, WA",2023-01-20 18:30:01,This is a non-serious tweet. I was today years old when I discovered the Seahawks used the 15th overall pick in 1985 to draft a fullback,0,Twitter for iPhone,
Seattle Teacher’s Burner,1428669548027256832,"Seattle, WA",2023-01-20 18:28:47,Seahawks should draft a Pro Bowl Fullback with their second first round pick (20). They’ve done it before.,0,Twitter for iPhone,
Kenny Burns,56282019,Seattle Washington ,2023-01-20 18:26:20,@NorbCam @TeamYouTube @Seahawks Love it bro!!,0,Twitter for iPhone,
John Boyle,61886767,"Seattle, WA",2023-01-20 18:16:42,Third straight season the #Seahawks have finished in the top 3 of @RickGosselin9's special teams rankings. https://t.co/jcdWrCnDF2,2,TweetDeck,
Steezy A. Smith 🎙📺,935262614547972096,"Seattle, WA",2023-01-20 18:05:53,@ESPNNFL ranked #Seahawks rookie CB Tariq Woolen at No. 5 &amp; RB Ken Walker at No. 6 on its final rookie rankings. It… https://t.co/0s4xIfumtZ,2,Twitter for iPhone,
Delon's S.Y.M. BBQ Sauce,1161685516636454912,"Burien, WA",2023-01-20 17:53:43,@ibeautydallas I'm a Seahawks fan so I want yall to win. Just find a way please lol,0,Twitter for Android,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-20 17:52:45,Which defensive free agent do you think is most important to retain? #Seahawks,0,Twitter for Android,
Casey Rose,1413874467533512709,Vashon Island,2023-01-20 17:50:19,@CorbinSmithNFL @Locked_Seahawks @LO_Mariners 20th pick for Brian Burns,0,Twitter for iPhone,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-20 17:46:39,"Already extending Jason Myers, the #Seahawks have dove head-first into offseason plans.

With 16 free agents on def… https://t.co/Q3ibVa0vzi",4,Twitter Web App,
Mark Dooley,1206348060,"SeaTac, WA",2023-01-20 17:45:08,@Th3PrinceAli @vountee Not a lot of QBs have played 17 regular season games for the record books on the Seahawks. W… https://t.co/Yh0vryw5MX,0,Twitter for iPhone,
House,167640301,"Seattle, WA",2023-01-20 17:35:08,"@RSherman_25 @GenoSmith3 I really hope Geno gets his bag.  He's ground his way through a long career, and he deserv… https://t.co/ohsuLlP3J0",0,Twitter Web App,
CML,1436557976018374660,Seattle ,2023-01-20 17:30:22,@MaddHawk @minakimes @RSherman_25 @GenoSmith3 I see this point made often. I could easily see 3-5 teams (including… https://t.co/9vTRPKrOJI,0,Twitter for iPhone,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-20 17:28:26,"@Jman5890 @Locked_Seahawks @LO_Mariners He's going to be a free agent, but you could frame that trading for him after he's franchise tagged.",0,Twitter Web App,
Condré 3000,938272282757050369,"Seattle, WA",2023-01-20 17:28:20,Seahawks fans don’t immediately burn their gear after the season ends? what a bunch of weirdos https://t.co/H88tdoSkbF,0,Twitter for iPhone,
Locked On Mariners,1215736893586989056,"Seattle, WA",2023-01-20 17:26:47,@CorbinSmithNFL @Locked_Seahawks Good luck https://t.co/FBE3C0XtHK,0,Twitter for iPhone,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-20 17:26:34,"The Seahawks surprised most of the NFL by reaching the playoffs, but they have work to do to get back on top of the… https://t.co/aMsjgwGUQI",1,Echobox,
Patton Richard,21964695,"Issaquah, Washington",2023-01-20 17:25:40,The top center (or 2nd) goes back to school. Sucks for Seahawks. https://t.co/B68UHLINpU,0,Twitter Web App,
Jamal’s Burner,1080629816376901632,"Seattle, WA",2023-01-20 17:25:11,@CorbinSmithNFL @Locked_Seahawks @LO_Mariners #5 overall (or more) for Micah Parsons!,0,Twitter for iPhone,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-20 17:23:31,"Hey 12s... We're going to be launching a new segment on @Locked_Seahawks, taking a page from our friends at… https://t.co/cNkdBbdu1B",4,Twitter Web App,
Aaron Heslip,707410447788474368,"Seattle, WA",2023-01-20 17:17:05,"@twitlips You see, Seahawks fans root for their team regardless of how they play. A foreign concept to a Niners fan, I know.",0,Twitter Web App,
Jonathan,788537704132718592,"Seattle, WA",2023-01-20 17:14:56,You see what happened was the boss said I had to let you win……or get back to work……something like that. Yeah that’s… https://t.co/qaS6xXSJxm,0,IFTTT,
Field Gulls,23483385,"Seattle, WA",2023-01-20 17:13:15,"""Cigar Thoughts Podcast: Davis Hsu""

The brilliant @DavisHsuSeattle joins @JacsonBevens to discuss a Geno extension… https://t.co/LwKxtxKaxD",3,Chorus publishing platform,
Aaron Heslip,707410447788474368,"Seattle, WA",2023-01-20 17:12:05,@2suunjoon @JakobSanderson Of course I watched them with Jimmy G. I’m a Seahawks fan with a wife from the Bay area.… https://t.co/EjfSupyIee,0,Twitter Web App,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-20 17:11:34,"For listeners who have inquired... yes, we will be bringing back Mock Draft Monday on @Locked_Seahawks in the near… https://t.co/Q6g41Ka2Ou",0,Twitter Web App,
Seattle Sports,22961177,"Seattle, Washington",2023-01-20 17:11:27,"With the #Seahawks' season wrapped up, Dave Wyman of @WymanAndBob reflects on the 2022 campaign in his latest takea… https://t.co/kpquuxIudS",0,TweetDeck,
DougDolman,882331499596468225,"Kirkland, WA",2023-01-20 17:10:14,@twitlips Love how the Santa Clara fans think about Seahawks fans 365,0,Twitter for iPhone,
Colin MacDonald,469020862,"Seattle, WA",2023-01-20 17:10:07,Thank god for the @SeattleKraken! There was nothing worse than when the Sonics left and we had a period of no profe… https://t.co/BXcdxLkl4d,0,Twitter Web App,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 17:05:17,Here is how top 10 teams rank in regards to their total draft pick value according to Tankathon.  https://t.co/FNZ0S9buzA,0,True Anthem,
Niggalus Black,105828347,"Renton, WA",2023-01-20 17:02:45,Remind me again how the Seahawks lost Dan Quinn? https://t.co/E93Lh5wBHR,0,Twitter for iPhone,
Noah Gregg,327121513,"Tacoma, WA",2023-01-20 16:51:07,Kenneth Walker wad a revelation at RB for YOUR Seattle @Seahawks in 2022. The kind of player we haven’t seen since… https://t.co/L4MEY3g179,0,Twitter for iPhone,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 16:50:46,@dinosaw13 I didn't say I think 30m is too much - I think the Seahawks do.,0,Twitter Web App,
Scott Rhule,392235487,"Seattle, WA",2023-01-20 16:45:49,@JayCuda How are the Seahawks right in the middle but the Mariners are outside the first circle? Stadiums are literally beside each other.,0,Twitter for Android,
Chris Hegge,1951104156,"Kirkland, WA",2023-01-20 16:41:57,@StacyRost @michaelbumpus5 Does Russell Wilson leaving Pete and Seattle’s system and flopping in Denver hurt Geno’s… https://t.co/q7nHZiQROw,0,Twitter for iPhone,
Everett Herald,14178003,"Everett, WA",2023-01-20 16:36:00,The trade just keeps getting better for the Seattle Seahawks. https://t.co/O7905UED5q,1,SocialNewsDesk,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 16:35:13,"Most draft classes take a few years to really start delivering their value, but this one was a hit right from the s… https://t.co/NBAxazJlQT",1,True Anthem,
Everett Herald,14178003,"Everett, WA",2023-01-20 16:35:00,"The Seattle Seahawks didn’t wait long to retain one of their key potential free agents, announcing Wednesday that t… https://t.co/P4MW02hnNE",0,SocialNewsDesk,
93.3 KJR,43278228,Seattle,2023-01-20 16:32:54,We wrap up the #Seahawks season with our champ @LofaTatupu51 who joins @ChuckPowellKJR &amp; @BuckyJacobsen right now!… https://t.co/0OoCEnGtrc,1,Twitter Web App,
Matt Harrington,858433665025490944,"Washington, USA",2023-01-20 15:46:16,@OutofPoSports As a Seattle Seahawks Fan- what if they’d have just handed the ball off to Marshawn Lynch?,2,Twitter for iPhone,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 15:35:18,"However, Schneider admitted that there is a limit – a specific number that the Seahawks are unwilling to pay to get… https://t.co/FTtyworcZR",0,True Anthem,
Seattle Dissidence 🏈 🇵🇷+🇲🇽,982456653818740736,"Seattle, WA",2023-01-20 15:16:49,"#Seahawks nailed it with just Woolen &amp; Walker III selections

Add in what they got in Lucas &amp; Cross as well as Brya… https://t.co/Boj0lMRjZv",0,Twitter for iPhone,
Seattle Dissidence 🏈 🇵🇷+🇲🇽,982456653818740736,"Seattle, WA",2023-01-20 15:15:37,"When the picks were made, not many people expected much this season from Woolen who was athletic coming out but loo… https://t.co/yjoRkAgamL",0,Twitter for iPhone,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-20 15:10:53,Grading the 2022 Seattle Seahawks: The future is bright https://t.co/QuGbRACFha,0,FANpeeps.com,
Field Gulls,23483385,"Seattle, WA",2023-01-20 15:00:32,"Jordyn Brooks has successful ACL surgery, begins rehab https://t.co/WAnGz5NNi3",7,Chorus publishing platform,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 15:00:28,"With their 2022 season now in the books, the Seattle Seahawks announced signing 10 practice squad members to reserv… https://t.co/LnS1mdW6Yg",0,True Anthem,
Bodin,1548099739312214016,"Everett, WA",2023-01-20 14:52:11,@AhmedSlay2 @yvslexus @ncjoeye44 @espn No way he went 9-8 with the Seahawks. How would he go 7-10 with the niners,0,Twitter for iPhone,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 13:00:13,ESPN has named the 100 most valuable players in the league for the 2022 season and three Seahawks have made the cut… https://t.co/pNPrsUCDtW,0,True Anthem,
Frank Buckner,257221630,Seattle,2023-01-20 11:13:43,"@KeyJayandMax Future's bright. Seahawks many people said they was going to be the worst team in the NFL, and Geno w… https://t.co/nG2COBtT5Q",0,Twitter for Android,
frausto from skyway,522019935,seattle ,2023-01-20 10:44:50,@Chicago_NFL Wishful thinking .. fields being traded b4 dk and @Seahawks signing geno ...,1,Twitter for Android,
c🅿️eezus,547253158,"Seattle, WA",2023-01-20 09:40:10,"@BSSportsbook Chris Matthews, sneaky mvp of sb XLIX if Seahawks win https://t.co/DQo4PG6ioD",0,Twitter for iPhone,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-20 09:00:08,"After suffering a unique knee injury, it is still uncertain whether or not Seattle Seahawks tight end Will Dissly w… https://t.co/UtRfrpuXte",0,True Anthem,
Norbert Caoili,43278778,"Seattle, Washington",2023-01-20 08:36:11,"I'm BACK! Thanks to @TeamYouTube for restoring my YouTube channel! I love you guys! Thank you, thank you, thank you… https://t.co/HuumdbYFRJ",8,Twitter Web App,
